Source,Target,Type,Id,Label,timeset,Weight,app,ht,lang,join_date
1,44,Directed,0,,,30,Twitter for Android,None,pt,2011-04-17
1,48,Directed,1,,,29,Twitter for Android,None,pt,2011-04-17
1,117,Directed,2,,,12,Twitter for Android,None,fr,2011-04-17
1,130,Directed,3,,,11,Twitter for Android,None,pt,2011-04-17
1,142,Directed,4,,,10,Twitter for Android,None,pt,2011-04-17
1,150,Directed,5,,,10,Twitter for Android,None,pt,2011-04-17
1,151,Directed,6,,,9,Twitter for Android,None,pt,2011-04-17
1,166,Directed,7,,,8,Twitter for Android,None,pt,2011-04-17
1,169,Directed,8,,,8,Twitter for Android,None,und,2011-04-17
1,184,Directed,9,,,8,Twitter for Android,None,pt,2011-04-17
1,262,Directed,10,,,5,Twitter for Android,None,pt,2011-04-17
1,293,Directed,11,,,5,Twitter for Android,None,pt,2011-04-17
1,303,Directed,12,,,5,Twitter for Android,saojoaodecampinagrande,pt,2011-04-17
1,319,Directed,13,,,5,Twitter for Android,None,pt,2011-04-17
1,341,Directed,14,,,4,Twitter for Android,None,pt,2011-04-17
1,350,Directed,15,,,4,Twitter for Android,None,pt,2011-04-17
1,400,Directed,16,,,4,Twitter for Android,None,es,2011-04-17
1,406,Directed,17,,,4,Twitter for Android,None,pt,2011-04-17
1,422,Directed,18,,,3,Twitter for Android,None,pt,2011-04-17
1,436,Directed,19,,,3,Twitter for Android,ArraiaDoSafadão,pt,2011-04-17
1,443,Directed,20,,,3,Twitter for Android,None,pt,2011-04-17
1,488,Directed,21,,,3,Twitter for Android,None,pt,2011-04-17
1,497,Directed,22,,,3,Twitter for Android,None,en,2011-04-17
1,516,Directed,23,,,3,Twitter for Android,None,pt,2011-04-17
1,548,Directed,24,,,3,Twitter for Android,None,pt,2011-04-17
1,655,Directed,25,,,2,Twitter for Android,None,pt,2011-04-17
1,699,Directed,26,,,2,Twitter for Android,None,pt,2011-04-17
1,702,Directed,27,,,2,Twitter for Android,None,pt,2011-04-17
1,708,Directed,28,,,2,Twitter for Android,None,pt,2011-04-17
1,760,Directed,29,,,2,Twitter for Android,None,pt,2011-04-17
1,867,Directed,30,,,2,Twitter for Android,None,pt,2011-04-17
1,936,Directed,31,,,2,Twitter for Android,None,pt,2011-04-17
1,940,Directed,32,,,2,Twitter for Android,None,pt,2011-04-17
1,1022,Directed,33,,,2,Twitter for Android,POSBBB21,pt,2011-04-17
1,1038,Directed,34,,,2,Twitter for Android,None,pt,2011-04-17
1,1044,Directed,35,,,2,Twitter for Android,SãoJoãoBohemia,pt,2011-04-17
1,1079,Directed,36,,,2,Twitter for Android,None,pt,2011-04-17
1,1197,Directed,37,,,1,Twitter for Android,None,pt,2011-04-17
1,1261,Directed,38,,,1,Twitter for Android,BBB21,pt,2011-04-17
1,1330,Directed,39,,,1,Twitter for Android,None,pt,2011-04-17
1,1349,Directed,40,,,1,Twitter for Android,Elite,pt,2011-04-17
1,1451,Directed,41,,,1,Twitter for Android,None,pt,2011-04-17
1,1452,Directed,42,,,1,Twitter for Android,None,pt,2011-04-17
1,1455,Directed,43,,,1,Twitter for Android,None,und,2011-04-17
1,1570,Directed,44,,,1,Twitter for Android,None,pt,2011-04-17
1,1602,Directed,45,,,1,Twitter for Android,None,pt,2011-04-17
1,1650,Directed,46,,,1,Twitter for Android,None,pt,2011-04-17
1,1713,Directed,47,,,1,Twitter for Android,None,pt,2011-04-17
1,1808,Directed,48,,,1,Twitter for Android,None,pt,2011-04-17
1,1814,Directed,49,,,1,Twitter for Android,SECAwardsLive,pt,2011-04-17
1,1834,Directed,50,,,1,Twitter for Android,None,pt,2011-04-17
1,1841,Directed,51,,,1,Twitter for Android,None,en,2011-04-17
1,1843,Directed,52,,,1,Twitter for Android,None,pt,2011-04-17
1,1964,Directed,53,,,1,Twitter for Android,None,pt,2011-04-17
1,2047,Directed,54,,,1,Twitter for Android,None,pt,2011-04-17
1,2048,Directed,55,,,1,Twitter for Android,None,pt,2011-04-17
1,2126,Directed,56,,,1,Twitter for Android,None,pt,2011-04-17
1,2181,Directed,57,,,1,Twitter for Android,None,pt,2011-04-17
1,2455,Directed,58,,,1,Twitter for Android,None,pt,2011-04-17
1,2971,Directed,59,,,1,Twitter for Android,MaisVocê,pt,2011-04-17
1,3015,Directed,60,,,1,Twitter for Android,None,pt,2011-04-17
1,3064,Directed,61,,,1,Twitter for Android,None,pt,2011-04-17
1,3077,Directed,62,,,1,Twitter for Android,None,und,2011-04-17
1,3123,Directed,63,,,1,Twitter for Android,None,pt,2011-04-17
1,3124,Directed,64,,,1,Twitter for Android,None,es,2011-04-17
1,3204,Directed,65,,,1,Twitter for Android,None,pt,2011-04-17
1,3234,Directed,66,,,1,Twitter for Android,None,pt,2011-04-17
1,3238,Directed,67,,,1,Twitter for Android,None,en,2011-04-17
1,3256,Directed,68,,,1,Twitter for Android,None,pt,2011-04-17
1,3278,Directed,69,,,1,Twitter for Android,None,pt,2011-04-17
1,3287,Directed,70,,,1,Twitter for Android,None,pt,2011-04-17
1,3347,Directed,71,,,1,Twitter for Android,None,pt,2011-04-17
1,3389,Directed,72,,,1,Twitter for Android,None,pt,2011-04-17
1,3398,Directed,73,,,1,Twitter for Android,None,pt,2011-04-17
1,3409,Directed,74,,,1,Twitter for Android,None,pt,2011-04-17
1,3417,Directed,75,,,1,Twitter for Android,None,pt,2011-04-17
1,3418,Directed,76,,,1,Twitter for Android,None,und,2011-04-17
1,3419,Directed,77,,,1,Twitter for Android,None,pt,2011-04-17
1,3420,Directed,78,,,1,Twitter for Android,None,pt,2011-04-17
1,3509,Directed,79,,,1,Twitter for Android,None,pt,2011-04-17
1,3568,Directed,80,,,1,Twitter for Android,None,pt,2011-04-17
1,3681,Directed,81,,,1,Twitter for Android,None,pt,2011-04-17
1,3762,Directed,82,,,1,Twitter for Android,None,pt,2011-04-17
1,3863,Directed,83,,,1,Twitter for Android,None,pt,2011-04-17
1,3869,Directed,84,,,1,Twitter for Android,None,und,2011-04-17
1,3878,Directed,85,,,1,Twitter for Android,None,pt,2011-04-17
1,3943,Directed,86,,,1,Twitter for Android,None,und,2011-04-17
1,3959,Directed,87,,,1,Twitter for Android,None,pt,2011-04-17
1,4004,Directed,88,,,1,Twitter for Android,None,pt,2011-04-17
1,4100,Directed,89,,,1,Twitter for Android,None,pt,2011-04-17
1,4123,Directed,90,,,1,Twitter for Android,None,pt,2011-04-17
1,4186,Directed,91,,,1,Twitter for Android,None,en,2011-04-17
1,4225,Directed,92,,,1,Twitter for Android,None,es,2011-04-17
1,4288,Directed,93,,,1,Twitter for Android,estacio,pt,2011-04-17
1,4342,Directed,94,,,1,Twitter for Android,None,pt,2011-04-17
1,4426,Directed,95,,,1,Twitter for Android,None,pt,2011-04-17
1,4432,Directed,96,,,1,Twitter for Android,None,pt,2011-04-17
1,4638,Directed,97,,,1,Twitter for Android,None,pt,2011-04-17
1,4667,Directed,98,,,1,Twitter for Android,None,pt,2011-04-17
1,4745,Directed,99,,,1,Twitter for Android,None,pt,2011-04-17
1,4746,Directed,100,,,1,Twitter for Android,None,pt,2011-04-17
1,4777,Directed,101,,,1,Twitter for Android,None,pt,2011-04-17
1,4857,Directed,102,,,1,Twitter for Android,None,pt,2011-04-17
1,4859,Directed,103,,,1,Twitter for Android,None,pt,2011-04-17
1,4889,Directed,104,,,1,Twitter for Android,None,pt,2011-04-17
1,4907,Directed,105,,,1,Twitter for Android,None,pt,2011-04-17
1,4987,Directed,106,,,1,Twitter for Android,None,pt,2011-04-17
1,5001,Directed,107,,,1,Twitter for Android,ACeADeJuliette,pt,2011-04-17
1,5082,Directed,108,,,1,Twitter for Android,forabolsonaro,pt,2011-04-17
1,5090,Directed,109,,,1,Twitter for Android,None,pt,2011-04-17
1,5106,Directed,110,,,1,Twitter for Android,None,pt,2011-04-17
1,5107,Directed,111,,,1,Twitter for Android,None,pt,2011-04-17
1,5111,Directed,112,,,1,Twitter for Android,None,pt,2011-04-17
1,5115,Directed,113,,,1,Twitter for Android,None,pt,2011-04-17
1,5224,Directed,114,,,1,Twitter for Android,None,pt,2011-04-17
1,5263,Directed,115,,,1,Twitter for Android,None,pt,2011-04-17
1,5267,Directed,116,,,1,Twitter for Android,BBB21,pt,2011-04-17
1,5393,Directed,117,,,1,Twitter for Android,None,pt,2011-04-17
1,5404,Directed,118,,,1,Twitter for Android,None,pt,2011-04-17
1,5476,Directed,119,,,1,Twitter for Android,None,pt,2011-04-17
1,5525,Directed,120,,,1,Twitter for Android,None,pt,2011-04-17
1,5655,Directed,121,,,1,Twitter for Android,None,pt,2011-04-17
1,5740,Directed,122,,,1,Twitter for Android,None,pt,2011-04-17
3,158,Directed,123,,,9,Twitter for Android,None,en,2020-09-06
3,181,Directed,124,,,8,Twitter for Android,방탄소년단,ko,2020-09-06
3,198,Directed,125,,,7,Twitter for Android,TeamPoseidon,es,2020-09-06
3,264,Directed,126,,,5,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,271,Directed,127,,,5,Twitter for Android,MTVLAFANDOMARMY,es,2020-09-06
3,335,Directed,128,,,4,Twitter for Android,None,es,2020-09-06
3,403,Directed,129,,,4,Twitter for Android,None,ht,2020-09-06
3,414,Directed,130,,,4,Twitter for Android,None,es,2020-09-06
3,427,Directed,131,,,3,Twitter for Android,None,es,2020-09-06
3,494,Directed,132,,,3,Twitter for Android,None,es,2020-09-06
3,558,Directed,133,,,2,Twitter for Android,None,es,2020-09-06
3,561,Directed,134,,,3,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,642,Directed,135,,,2,Twitter for Android,None,es,2020-09-06
3,646,Directed,136,,,2,Twitter for Android,None,es,2020-09-06
3,670,Directed,137,,,2,Twitter for Android,jiminperfect,es,2020-09-06
3,711,Directed,138,,,2,Twitter for Android,None,en,2020-09-06
3,756,Directed,139,,,2,Twitter for Android,방탄소년단슈가,ja,2020-09-06
3,762,Directed,140,,,2,Twitter for Android,None,en,2020-09-06
3,884,Directed,141,,,2,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,885,Directed,142,,,2,Twitter for Android,Seokjin,es,2020-09-06
3,887,Directed,143,,,2,Twitter for Android,방탄소년단제이홉,en,2020-09-06
3,891,Directed,144,,,2,Twitter for Android,None,es,2020-09-06
3,910,Directed,145,,,2,Twitter for Android,None,es,2020-09-06
3,915,Directed,146,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,1024,Directed,147,,,2,Twitter for Android,None,es,2020-09-06
3,1159,Directed,148,,,1,Twitter for Android,None,es,2020-09-06
3,1212,Directed,149,,,1,Twitter for Android,None,es,2020-09-06
3,1309,Directed,150,,,1,Twitter for Android,None,en,2020-09-06
3,1316,Directed,151,,,1,Twitter for Android,None,en,2020-09-06
3,1422,Directed,152,,,1,Twitter for Android,None,es,2020-09-06
3,1589,Directed,153,,,1,Twitter for Android,None,und,2020-09-06
3,1590,Directed,154,,,1,Twitter for Android,None,es,2020-09-06
3,1605,Directed,155,,,1,Twitter for Android,None,es,2020-09-06
3,1626,Directed,156,,,1,Twitter for Android,None,es,2020-09-06
3,1631,Directed,157,,,1,Twitter for Android,None,en,2020-09-06
3,1638,Directed,158,,,1,Twitter for Android,None,es,2020-09-06
3,1654,Directed,159,,,1,Twitter for Android,None,es,2020-09-06
3,1760,Directed,160,,,1,Twitter for Android,MTVLAFANDOMARMY,en,2020-09-06
3,1773,Directed,161,,,1,Twitter for Android,None,en,2020-09-06
3,1774,Directed,162,,,1,Twitter for Android,None,en,2020-09-06
3,1801,Directed,163,,,1,Twitter for Android,None,es,2020-09-06
3,1803,Directed,164,,,1,Twitter for Android,JinTrend,en,2020-09-06
3,1833,Directed,165,,,1,Twitter for Android,None,es,2020-09-06
3,1844,Directed,166,,,1,Twitter for Android,None,es,2020-09-06
3,1887,Directed,167,,,1,Twitter for Android,blackpinkdisband,es,2020-09-06
3,1904,Directed,168,,,1,Twitter for Android,None,es,2020-09-06
3,1978,Directed,169,,,1,Twitter for Android,None,es,2020-09-06
3,1983,Directed,170,,,1,Twitter for Android,None,es,2020-09-06
3,2132,Directed,171,,,1,Twitter for Android,BTS,es,2020-09-06
3,2149,Directed,172,,,1,Twitter for Android,None,en,2020-09-06
3,2241,Directed,173,,,1,Twitter for Android,None,en,2020-09-06
3,2312,Directed,174,,,1,Twitter for Android,None,es,2020-09-06
3,2317,Directed,175,,,1,Twitter for Android,None,es,2020-09-06
3,2544,Directed,176,,,1,Twitter for Android,JIN,es,2020-09-06
3,2545,Directed,177,,,1,Twitter for Android,None,en,2020-09-06
3,2651,Directed,178,,,1,Twitter for Android,None,en,2020-09-06
3,2679,Directed,179,,,1,Twitter for Android,None,es,2020-09-06
3,2707,Directed,180,,,1,Twitter for Android,KingAgustD500MSpotify,en,2020-09-06
3,2759,Directed,181,,,1,Twitter for Android,None,es,2020-09-06
3,2794,Directed,182,,,1,Twitter for Android,None,es,2020-09-06
3,2886,Directed,183,,,1,Twitter for Android,None,es,2020-09-06
3,3139,Directed,184,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,3205,Directed,185,,,1,Twitter for Android,blackpinkdisband,es,2020-09-06
3,3248,Directed,186,,,1,Twitter for Android,Hot100ComposerJK,es,2020-09-06
3,3285,Directed,187,,,1,Twitter for Android,None,es,2020-09-06
3,3309,Directed,188,,,1,Twitter for Android,None,pt,2020-09-06
3,3310,Directed,189,,,1,Twitter for Android,jiminyouareperfect,es,2020-09-06
3,3317,Directed,190,,,1,Twitter for Android,BTS,es,2020-09-06
3,3318,Directed,191,,,1,Twitter for Android,Hot100ComposerJK,es,2020-09-06
3,3319,Directed,192,,,1,Twitter for Android,None,es,2020-09-06
3,3327,Directed,193,,,1,Twitter for Android,None,de,2020-09-06
3,3328,Directed,194,,,1,Twitter for Android,None,es,2020-09-06
3,3341,Directed,195,,,1,Twitter for Android,None,es,2020-09-06
3,3343,Directed,196,,,1,Twitter for Android,StreamFor_Jin,es,2020-09-06
3,3366,Directed,197,,,1,Twitter for Android,None,es,2020-09-06
3,3384,Directed,198,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,3411,Directed,199,,,1,Twitter for Android,None,es,2020-09-06
3,3529,Directed,200,,,1,Twitter for Android,None,es,2020-09-06
3,3575,Directed,201,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,3587,Directed,202,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,3588,Directed,203,,,1,Twitter for Android,방탄소년단진,ko,2020-09-06
3,3592,Directed,204,,,1,Twitter for Android,None,es,2020-09-06
3,3593,Directed,205,,,1,Twitter for Android,None,es,2020-09-06
3,3595,Directed,206,,,1,Twitter for Android,None,ko,2020-09-06
3,3596,Directed,207,,,1,Twitter for Android,200DaysWithAbyss,es,2020-09-06
3,3597,Directed,208,,,1,Twitter for Android,지민,ja,2020-09-06
3,3630,Directed,209,,,1,Twitter for Android,None,und,2020-09-06
3,3632,Directed,210,,,1,Twitter for Android,NamjoonSunshine,es,2020-09-06
3,3714,Directed,211,,,1,Twitter for Android,None,ko,2020-09-06
3,3719,Directed,212,,,1,Twitter for Android,BTSMeal,en,2020-09-06
3,3726,Directed,213,,,1,Twitter for Android,None,es,2020-09-06
3,3784,Directed,214,,,1,Twitter for Android,None,es,2020-09-06
3,3817,Directed,215,,,1,Twitter for Android,None,es,2020-09-06
3,3825,Directed,216,,,1,Twitter for Android,StreamFor_Jungkook,es,2020-09-06
3,3831,Directed,217,,,1,Twitter for Android,None,es,2020-09-06
3,3840,Directed,218,,,1,Twitter for Android,None,en,2020-09-06
3,3841,Directed,219,,,1,Twitter for Android,None,es,2020-09-06
3,3854,Directed,220,,,1,Twitter for Android,blackpinkdisband,es,2020-09-06
3,3882,Directed,221,,,1,Twitter for Android,None,en,2020-09-06
3,3963,Directed,222,,,1,Twitter for Android,None,en,2020-09-06
3,4018,Directed,223,,,1,Twitter for Android,None,und,2020-09-06
3,4028,Directed,224,,,1,Twitter for Android,None,es,2020-09-06
3,4060,Directed,225,,,1,Twitter for Android,None,es,2020-09-06
3,4061,Directed,226,,,1,Twitter for Android,None,en,2020-09-06
3,4145,Directed,227,,,1,Twitter for Android,PremiosMTVMIAW,pt,2020-09-06
3,4219,Directed,228,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,4292,Directed,229,,,1,Twitter for Android,None,es,2020-09-06
3,4350,Directed,230,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,4626,Directed,231,,,1,Twitter for Android,None,ja,2020-09-06
3,4689,Directed,232,,,1,Twitter for Android,None,es,2020-09-06
3,4771,Directed,233,,,1,Twitter for Android,TAEHYUNG,tl,2020-09-06
3,5022,Directed,234,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,5133,Directed,235,,,1,Twitter for Android,Hot100ComposerJK,es,2020-09-06
3,5134,Directed,236,,,1,Twitter for Android,PremiosMTVMiaw,fr,2020-09-06
3,5135,Directed,237,,,1,Twitter for Android,None,es,2020-09-06
3,5136,Directed,238,,,1,Twitter for Android,None,es,2020-09-06
3,5137,Directed,239,,,1,Twitter for Android,Hot100,ko,2020-09-06
3,5139,Directed,240,,,1,Twitter for Android,None,es,2020-09-06
3,5192,Directed,241,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,5234,Directed,242,,,1,Twitter for Android,None,und,2020-09-06
3,5259,Directed,243,,,1,Twitter for Android,None,es,2020-09-06
3,5283,Directed,244,,,1,Twitter for Android,None,es,2020-09-06
3,5290,Directed,245,,,1,Twitter for Android,HOSEOK,es,2020-09-06
3,5311,Directed,246,,,1,Twitter for Android,mood,und,2020-09-06
3,5332,Directed,247,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,5464,Directed,248,,,1,Twitter for Android,blackpinkdisband,es,2020-09-06
3,5550,Directed,249,,,1,Twitter for Android,None,es,2020-09-06
3,5584,Directed,250,,,1,Twitter for Android,None,es,2020-09-06
3,5637,Directed,251,,,1,Twitter for Android,None,es,2020-09-06
3,5643,Directed,252,,,1,Twitter for Android,None,en,2020-09-06
3,5718,Directed,253,,,1,Twitter for Android,None,es,2020-09-06
3,5730,Directed,254,,,1,Twitter for Android,PremiosMTVMIAW,es,2020-09-06
3,5759,Directed,255,,,1,Twitter for Android,None,ko,2020-09-06
3,5762,Directed,256,,,1,Twitter for Android,Nevertheless,es,2020-09-06
8,222,Directed,257,,,6,Twitter for Android,None,und,2015-10-10
8,357,Directed,258,,,4,Twitter for Android,ViernesDeCrueldad,und,2015-10-10
8,396,Directed,259,,,4,Twitter for Android,None,es,2015-10-10
8,446,Directed,260,,,3,Twitter for Android,LoQuePasaEnSN,es,2015-10-10
8,485,Directed,261,,,3,Twitter for Android,None,es,2015-10-10
8,592,Directed,262,,,2,Twitter for Android,FelizDiaDelPadre,es,2015-10-10
8,640,Directed,263,,,2,Twitter for Android,None,es,2015-10-10
8,662,Directed,264,,,2,Twitter for Android,ViernesDeCrueldad,und,2015-10-10
8,671,Directed,265,,,2,Twitter for Android,None,es,2015-10-10
8,745,Directed,266,,,2,Twitter for Android,None,und,2015-10-10
8,749,Directed,267,,,2,Twitter for Android,None,es,2015-10-10
8,839,Directed,268,,,2,Twitter for Android,None,es,2015-10-10
8,866,Directed,269,,,2,Twitter for Android,ViernesDeCrueldad,und,2015-10-10
8,916,Directed,270,,,2,Twitter for Android,None,es,2015-10-10
8,950,Directed,271,,,2,Twitter for Android,None,und,2015-10-10
8,993,Directed,272,,,2,Twitter for Android,None,es,2015-10-10
8,1093,Directed,273,,,2,Twitter for Android,None,es,2015-10-10
8,1116,Directed,274,,,1,Twitter for Android,None,es,2015-10-10
8,1126,Directed,275,,,1,Twitter for Android,None,fr,2015-10-10
8,1264,Directed,276,,,1,Twitter for Android,None,es,2015-10-10
8,1363,Directed,277,,,1,Twitter for Android,None,es,2015-10-10
8,1421,Directed,278,,,1,Twitter for Android,None,und,2015-10-10
8,1478,Directed,279,,,1,Twitter for Android,None,es,2015-10-10
8,1489,Directed,280,,,1,Twitter for Android,None,es,2015-10-10
8,1629,Directed,281,,,1,Twitter for Android,None,es,2015-10-10
8,1664,Directed,282,,,1,Twitter for Android,viernesdecrueldad,es,2015-10-10
8,1676,Directed,283,,,1,Twitter for Android,None,es,2015-10-10
8,1677,Directed,284,,,1,Twitter for Android,YoSíComproEnWalmart,und,2015-10-10
8,1678,Directed,285,,,1,Twitter for Android,None,es,2015-10-10
8,1723,Directed,286,,,1,Twitter for Android,None,es,2015-10-10
8,1779,Directed,287,,,1,Twitter for Android,None,und,2015-10-10
8,1930,Directed,288,,,1,Twitter for Android,None,es,2015-10-10
8,1938,Directed,289,,,1,Twitter for Android,None,es,2015-10-10
8,1988,Directed,290,,,1,Twitter for Android,None,es,2015-10-10
8,2032,Directed,291,,,1,Twitter for Android,None,und,2015-10-10
8,2141,Directed,292,,,1,Twitter for Android,None,es,2015-10-10
8,2157,Directed,293,,,1,Twitter for Android,None,es,2015-10-10
8,2311,Directed,294,,,1,Twitter for Android,None,es,2015-10-10
8,2393,Directed,295,,,1,Twitter for Android,None,und,2015-10-10
8,2499,Directed,296,,,1,Twitter for Android,Monterrey,es,2015-10-10
8,2591,Directed,297,,,1,Twitter for Android,None,es,2015-10-10
8,2649,Directed,298,,,1,Twitter for Android,None,es,2015-10-10
8,2654,Directed,299,,,1,Twitter for Android,None,es,2015-10-10
8,2744,Directed,300,,,1,Twitter for Android,None,es,2015-10-10
8,2787,Directed,301,,,1,Twitter for Android,None,es,2015-10-10
8,2800,Directed,302,,,1,Twitter for Android,None,es,2015-10-10
8,3021,Directed,303,,,1,Twitter for Android,None,es,2015-10-10
8,3059,Directed,304,,,1,Twitter for Android,None,es,2015-10-10
8,3106,Directed,305,,,1,Twitter for Android,None,es,2015-10-10
8,3145,Directed,306,,,1,Twitter for Android,None,es,2015-10-10
8,3245,Directed,307,,,1,Twitter for Android,None,es,2015-10-10
8,3264,Directed,308,,,1,Twitter for Android,None,es,2015-10-10
8,3267,Directed,309,,,1,Twitter for Android,None,es,2015-10-10
8,3337,Directed,310,,,1,Twitter for Android,None,und,2015-10-10
8,3465,Directed,311,,,1,Twitter for Android,Papá,und,2015-10-10
8,3504,Directed,312,,,1,Twitter for Android,None,es,2015-10-10
8,3696,Directed,313,,,1,Twitter for Android,None,es,2015-10-10
8,3773,Directed,314,,,1,Twitter for Android,None,es,2015-10-10
8,3859,Directed,315,,,1,Twitter for Android,None,und,2015-10-10
8,3990,Directed,316,,,1,Twitter for Android,None,und,2015-10-10
8,4114,Directed,317,,,1,Twitter for Android,None,es,2015-10-10
8,4144,Directed,318,,,1,Twitter for Android,None,es,2015-10-10
8,4181,Directed,319,,,1,Twitter for Android,None,es,2015-10-10
8,4196,Directed,320,,,1,Twitter for Android,None,und,2015-10-10
8,4216,Directed,321,,,1,Twitter for Android,None,und,2015-10-10
8,4217,Directed,322,,,1,Twitter for Android,None,es,2015-10-10
8,4384,Directed,323,,,1,Twitter for Android,None,und,2015-10-10
8,4434,Directed,324,,,1,Twitter for Android,None,es,2015-10-10
8,4488,Directed,325,,,1,Twitter for Android,ViernesDeCrueldad,und,2015-10-10
8,4494,Directed,326,,,1,Twitter for Android,None,es,2015-10-10
8,4533,Directed,327,,,1,Twitter for Android,None,und,2015-10-10
8,4595,Directed,328,,,1,Twitter for Android,None,es,2015-10-10
8,4631,Directed,329,,,1,Twitter for Android,None,es,2015-10-10
8,4665,Directed,330,,,1,Twitter for Android,None,und,2015-10-10
8,4720,Directed,331,,,1,Twitter for Android,None,es,2015-10-10
8,4775,Directed,332,,,1,Twitter for Android,None,cy,2015-10-10
8,4806,Directed,333,,,1,Twitter for Android,None,und,2015-10-10
8,5042,Directed,334,,,1,Twitter for Android,None,es,2015-10-10
8,5056,Directed,335,,,1,Twitter for Android,None,es,2015-10-10
8,5068,Directed,336,,,1,Twitter for Android,None,en,2015-10-10
8,5131,Directed,337,,,1,Twitter for Android,None,es,2015-10-10
8,5207,Directed,338,,,1,Twitter for Android,None,es,2015-10-10
8,5235,Directed,339,,,1,Twitter for Android,None,es,2015-10-10
8,5279,Directed,340,,,1,Twitter for Android,LenguajeSinPalabras,es,2015-10-10
8,5280,Directed,341,,,1,Twitter for Android,None,es,2015-10-10
8,5286,Directed,342,,,1,Twitter for Android,None,es,2015-10-10
8,5373,Directed,343,,,1,Twitter for Android,None,es,2015-10-10
8,5376,Directed,344,,,1,Twitter for Android,None,und,2015-10-10
8,5402,Directed,345,,,1,Twitter for Android,None,es,2015-10-10
8,5440,Directed,346,,,1,Twitter for Android,None,und,2015-10-10
8,5466,Directed,347,,,1,Twitter for Android,None,und,2015-10-10
8,5497,Directed,348,,,1,Twitter for Android,None,es,2015-10-10
8,5563,Directed,349,,,1,Twitter for Android,None,es,2015-10-10
8,5599,Directed,350,,,1,Twitter for Android,None,es,2015-10-10
8,5602,Directed,351,,,1,Twitter for Android,None,und,2015-10-10
8,5712,Directed,352,,,1,Twitter for Android,None,es,2015-10-10
8,5769,Directed,353,,,1,Twitter for Android,None,es,2015-10-10
8,5811,Directed,354,,,1,Twitter for Android,None,en,2015-10-10
11,147,Directed,355,,,10,Twitter for iPhone,None,fr,2015-02-14
11,252,Directed,356,,,6,Twitter for iPhone,None,ca,2015-02-14
11,269,Directed,357,,,5,Twitter for iPhone,None,fr,2015-02-14
11,270,Directed,358,,,5,Twitter for iPhone,None,fr,2015-02-14
11,279,Directed,359,,,5,Twitter for iPhone,None,fr,2015-02-14
11,298,Directed,360,,,5,Twitter for iPhone,None,fr,2015-02-14
11,345,Directed,361,,,4,Twitter for iPhone,None,fr,2015-02-14
11,428,Directed,362,,,3,Twitter for iPhone,None,ca,2015-02-14
11,522,Directed,363,,,3,Twitter for iPhone,None,fr,2015-02-14
11,575,Directed,364,,,3,Twitter for iPhone,None,fr,2015-02-14
11,591,Directed,365,,,1,Twitter for iPhone,None,fr,2015-02-14
11,627,Directed,366,,,1,Twitter for iPhone,None,fr,2015-02-14
11,865,Directed,367,,,2,Twitter for iPhone,None,ro,2015-02-14
11,1078,Directed,368,,,2,Twitter for iPhone,None,fr,2015-02-14
11,1088,Directed,369,,,2,Twitter for iPhone,None,fr,2015-02-14
11,1158,Directed,370,,,1,Twitter for iPhone,None,fr,2015-02-14
11,1201,Directed,371,,,1,Twitter for iPhone,None,fr,2015-02-14
11,1457,Directed,372,,,1,Twitter for iPhone,None,fr,2015-02-14
11,1884,Directed,373,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2070,Directed,374,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2172,Directed,375,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2319,Directed,376,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2481,Directed,377,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2501,Directed,378,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2745,Directed,379,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2751,Directed,380,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2802,Directed,381,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2976,Directed,382,,,1,Twitter for iPhone,None,fr,2015-02-14
11,2994,Directed,383,,,1,Twitter for iPhone,None,fr,2015-02-14
11,3206,Directed,384,,,1,Twitter for iPhone,None,fr,2015-02-14
11,3331,Directed,385,,,1,Twitter for iPhone,None,fr,2015-02-14
11,3403,Directed,386,,,1,Twitter for iPhone,None,fr,2015-02-14
11,3619,Directed,387,,,1,Twitter for iPhone,None,fr,2015-02-14
11,3643,Directed,388,,,1,Twitter for iPhone,None,fr,2015-02-14
11,3785,Directed,389,,,1,Twitter for iPhone,None,fr,2015-02-14
